Date,Open,High,Low,Close,Adj Close,Volume
1991-04-09,1201.699951,1201.699951,1201.699951,1201.699951,1201.699951,0
1991-04-10,1197.599976,1197.599976,1197.599976,1197.599976,1197.599976,0
1991-04-11,1198.900024,1198.900024,1198.900024,1198.900024,1198.900024,0
1991-04-12,1206.599976,1206.599976,1206.599976,1206.599976,1206.599976,0
1991-04-15,1208.099976,1208.099976,1208.099976,1208.099976,1208.099976,0
1991-04-16,1209.400024,1209.400024,1209.400024,1209.400024,1209.400024,0
1991-04-17,1212.199951,1212.199951,1212.199951,1212.199951,1212.199951,0
1991-04-18,1211.400024,1211.400024,1211.400024,1211.400024,1211.400024,0
1991-04-19,1210.800049,1210.800049,1210.800049,1210.800049,1210.800049,0
1991-04-22,1203.300049,1203.300049,1203.300049,1203.300049,1203.300049,0
1991-04-23,1209.000000,1209.000000,1209.000000,1209.000000,1209.000000,0
1991-04-24,1208.500000,1208.500000,1208.500000,1208.500000,1208.500000,0
1991-04-25,1208.900024,1208.900024,1208.900024,1208.900024,1208.900024,0
1991-04-26,1202.900024,1202.900024,1202.900024,1202.900024,1202.900024,0
1991-04-29,1199.000000,1199.000000,1199.000000,1199.000000,1199.000000,0
1991-04-30,1188.400024,1188.400024,1188.400024,1188.400024,1188.400024,0
1991-05-01,null,null,null,null,null,null
1991-05-02,1192.500000,1192.500000,1192.500000,1192.500000,1192.500000,0
1991-05-03,1185.099976,1185.099976,1185.099976,1185.099976,1185.099976,0
1991-05-06,1177.300049,1177.300049,1177.300049,1177.300049,1177.300049,0
1991-05-07,1176.000000,1176.000000,1176.000000,1176.000000,1176.000000,0
1991-05-08,1174.699951,1174.699951,1174.699951,1174.699951,1174.699951,0
1991-05-09,null,null,null,null,null,null
1991-05-10,null,null,null,null,null,null
1991-05-13,1179.400024,1179.400024,1179.400024,1179.400024,1179.400024,0
1991-05-14,1181.800049,1181.800049,1181.800049,1181.800049,1181.800049,0
1991-05-15,1178.199951,1178.199951,1178.199951,1178.199951,1178.199951,0
1991-05-16,1175.500000,1175.500000,1175.500000,1175.500000,1175.500000,0
1991-05-17,1171.800049,1171.800049,1171.800049,1171.800049,1171.800049,0
1991-05-20,null,null,null,null,null,null
1991-05-21,1171.099976,1171.099976,1171.099976,1171.099976,1171.099976,0
1991-05-22,1172.300049,1172.300049,1172.300049,1172.300049,1172.300049,0
1991-05-23,1167.800049,1167.800049,1167.800049,1167.800049,1167.800049,0
1991-05-24,1166.599976,1166.599976,1166.599976,1166.599976,1166.599976,0
1991-05-27,1163.900024,1163.900024,1163.900024,1163.900024,1163.900024,0
1991-05-28,1158.900024,1158.900024,1158.900024,1158.900024,1158.900024,0
1991-05-29,1163.199951,1163.199951,1163.199951,1163.199951,1163.199951,0
1991-05-30,1163.800049,1163.800049,1163.800049,1163.800049,1163.800049,0
1991-05-31,1171.699951,1171.699951,1171.699951,1171.699951,1171.699951,0
1991-06-03,1175.900024,1175.900024,1175.900024,1175.900024,1175.900024,0
1991-06-04,1176.800049,1176.800049,1176.800049,1176.800049,1176.800049,0
1991-06-05,1181.400024,1181.400024,1181.400024,1181.400024,1181.400024,0
1991-06-06,1186.599976,1186.599976,1186.599976,1186.599976,1186.599976,0
1991-06-07,1184.300049,1184.300049,1184.300049,1184.300049,1184.300049,0
1991-06-10,1178.800049,1178.800049,1178.800049,1178.800049,1178.800049,0
1991-06-11,1181.300049,1181.300049,1181.300049,1181.300049,1181.300049,0
1991-06-12,1181.099976,1181.099976,1181.099976,1181.099976,1181.099976,0
1991-06-13,1180.800049,1180.800049,1180.800049,1180.800049,1180.800049,0
1991-06-14,1186.000000,1186.000000,1186.000000,1186.000000,1186.000000,0
1991-06-17,1184.300049,1184.300049,1184.300049,1184.300049,1184.300049,0
1991-06-18,1180.599976,1180.599976,1180.599976,1180.599976,1180.599976,0
