Date,Open,High,Low,Close,Adj Close,Volume
2018-02-01,4759.770020,4802.319824,4714.359863,4756.680176,4756.680176,0
2018-02-02,4731.990234,4758.490234,4623.240234,4631.250000,4631.250000,0
2018-02-05,4622.529785,4622.529785,4487.430176,4515.370117,4515.370117,0
2018-02-06,4483.910156,4484.540039,4317.890137,4444.689941,4444.689941,0
2018-02-07,4496.759766,4525.990234,4439.169922,4509.799805,4509.799805,0
2018-02-08,4480.080078,4488.740234,4411.629883,4439.770020,4439.770020,0
2018-02-09,4447.790039,4448.490234,4343.229980,4396.299805,4396.299805,0
2018-02-12,4438.270020,4499.209961,4414.490234,4464.600098,4464.600098,0
2018-02-13,4466.299805,4563.919922,4466.299805,4525.560059,4525.560059,0
2018-02-14,4557.729980,4617.439941,4502.839844,4617.439941,4617.439941,0
2018-02-15,4631.060059,4902.080078,4631.060059,4849.910156,4849.910156,0
2018-02-16,4875.080078,4905.910156,4782.509766,4821.160156,4821.160156,0
2018-02-19,4807.939941,4826.399902,4749.270020,4755.600098,4755.600098,0
2018-02-20,4745.939941,4746.279785,4644.089844,4668.049805,4668.049805,0
2018-02-21,4669.270020,4800.290039,4660.669922,4776.950195,4776.950195,0
2018-02-22,4763.729980,4763.729980,4653.660156,4726.549805,4726.549805,0
2018-02-23,4716.149902,4836.330078,4716.149902,4804.549805,4804.549805,0
2018-02-26,4832.750000,4881.939941,4788.810059,4788.810059,4788.810059,0
2018-02-27,4819.339844,4861.930176,4764.290039,4764.290039,4764.290039,0
2018-02-28,4773.109863,4773.109863,4679.359863,4679.359863,4679.359863,0
2018-03-01,4672.930176,4675.490234,4595.399902,4596.770020,4596.770020,0
2018-03-02,4618.890137,4618.890137,4529.339844,4546.140137,4546.140137,0
2018-03-05,4555.509766,4627.379883,4519.470215,4619.520020,4619.520020,0
2018-03-06,4637.410156,4800.859863,4637.410156,4763.540039,4763.540039,0
2018-03-07,4768.399902,4769.450195,4640.100098,4709.040039,4709.040039,0
2018-03-08,4712.200195,4753.459961,4695.459961,4695.459961,4695.459961,0
2018-03-09,4698.220215,4763.220215,4680.220215,4763.220215,4763.220215,0
2018-03-12,4761.580078,4828.560059,4761.540039,4765.040039,4765.040039,0
2018-03-13,4769.169922,4814.270020,4732.209961,4779.459961,4779.459961,0
2018-03-14,4782.000000,4782.000000,4712.870117,4726.029785,4726.029785,0
2018-03-15,4721.299805,4760.930176,4660.459961,4669.620117,4669.620117,0
2018-03-16,4666.180176,4683.740234,4613.209961,4613.209961,4613.209961,0
2018-03-19,4592.520020,4624.209961,4557.649902,4583.089844,4583.089844,0
2018-03-20,4615.779785,4645.709961,4602.770020,4639.779785,4639.779785,0
2018-03-22,4693.290039,4763.290039,4560.569824,4568.549805,4568.549805,0
2018-03-23,4590.270020,4592.640137,4499.479980,4549.870117,4549.870117,0
2018-03-26,4599.759766,4617.370117,4535.500000,4571.479980,4571.479980,0
2018-03-27,4579.459961,4642.470215,4550.709961,4561.939941,4561.939941,0
2018-03-28,4544.339844,4544.649902,4370.740234,4391.870117,4391.870117,0
2018-03-29,4383.990234,4457.060059,4383.990234,4426.720215,4426.720215,0
2018-04-03,4437.259766,4459.310059,4379.359863,4386.229980,4386.229980,0
2018-04-04,4371.939941,4373.589844,4190.810059,4341.479980,4341.479980,0
2018-04-05,4339.189941,4447.520020,4339.169922,4404.680176,4404.680176,0
2018-04-06,4383.859863,4426.609863,4349.370117,4381.379883,4381.379883,0
2018-04-09,4401.189941,4430.919922,4342.930176,4391.450195,4391.450195,0
2018-04-10,4405.259766,4476.209961,4405.259766,4462.609863,4462.609863,0
2018-04-11,4458.729980,4459.919922,4384.009766,4426.160156,4426.160156,0
2018-04-12,4434.870117,4476.870117,4413.859863,4462.720215,4462.720215,0
2018-04-13,4446.080078,4473.850098,4427.290039,4438.819824,4438.819824,0
2018-04-16,4437.350098,4479.009766,4425.290039,4460.490234,4460.490234,0
2018-04-17,4495.379883,4503.109863,4439.580078,4499.580078,4499.580078,0
2018-04-18,4481.379883,4599.540039,4481.189941,4599.540039,4599.540039,0
2018-04-19,4596.270020,4639.540039,4564.220215,4567.060059,4567.060059,0
2018-04-20,4554.819824,4557.899902,4501.970215,4513.189941,4513.189941,0
2018-04-23,4494.439941,4502.330078,4434.080078,4455.450195,4455.450195,0
2018-04-24,4445.529785,4482.729980,4419.500000,4419.500000,4419.500000,0
2018-04-25,4410.540039,4410.540039,4313.370117,4324.270020,4324.270020,0
2018-04-26,4365.660156,4400.509766,4332.970215,4382.250000,4382.250000,0
2018-04-30,4421.479980,4465.410156,4405.330078,4427.549805,4427.549805,0
2018-05-02,4384.089844,4408.779785,4351.890137,4360.120117,4360.120117,0
2018-05-03,4389.689941,4398.399902,4257.370117,4257.370117,4257.370117,0
2018-05-04,4278.540039,4352.569824,4277.450195,4343.379883,4343.379883,0
2018-05-07,4354.359863,4401.950195,4349.250000,4370.350098,4370.350098,0
2018-05-08,4391.660156,4420.350098,4328.620117,4341.250000,4341.250000,0
2018-05-09,4314.790039,4409.270020,4314.740234,4380.859863,4380.859863,0
2018-05-10,4410.549805,4502.629883,4409.439941,4468.359863,4468.359863,0
2018-05-11,4489.200195,4572.279785,4458.379883,4546.520020,4546.520020,0
2018-05-14,4562.799805,4576.120117,4520.279785,4552.120117,4552.120117,0
2018-05-15,4519.910156,4519.910156,4365.910156,4383.720215,4383.720215,0
2018-05-16,4397.589844,4521.509766,4355.399902,4493.620117,4493.620117,0
2018-05-17,4485.160156,4485.160156,4415.569824,4424.100098,4424.100098,0
2018-05-18,4430.330078,4441.040039,4314.330078,4327.779785,4327.779785,0
2018-05-21,4279.709961,4359.350098,4279.709961,4310.319824,4310.319824,0
2018-05-22,4372.569824,4433.600098,4341.830078,4402.859863,4402.859863,0
2018-05-23,4384.580078,4388.270020,4318.950195,4326.680176,4326.680176,0
2018-05-24,4362.089844,4410.450195,4336.359863,4339.009766,4339.009766,0
2018-05-25,4343.359863,4360.899902,4325.009766,4344.830078,4344.830078,0
2018-05-28,4362.379883,4395.259766,4341.790039,4365.000000,4365.000000,0
2018-05-29,4334.660156,4335.490234,4218.109863,4232.359863,4232.359863,0
2018-05-30,4235.680176,4249.259766,4182.100098,4215.700195,4215.700195,0
2018-05-31,4241.959961,4313.810059,4225.390137,4225.390137,4225.390137,0
2018-06-01,4239.180176,4337.540039,4239.180176,4324.830078,4324.830078,0
2018-06-04,4325.890137,4433.990234,4325.700195,4396.129883,4396.129883,0
2018-06-05,4402.399902,4419.899902,4302.680176,4327.859863,4327.859863,0
2018-06-06,4333.020020,4390.439941,4331.220215,4376.459961,4376.459961,0
2018-06-07,4367.859863,4426.470215,4309.279785,4331.189941,4331.189941,0
2018-06-08,4266.470215,4266.939941,4184.649902,4251.560059,4251.560059,0
2018-06-11,4288.109863,4307.640137,4236.950195,4247.750000,4247.750000,0
2018-06-12,4206.919922,4248.790039,4206.589844,4222.430176,4222.430176,0
2018-06-13,4176.009766,4269.680176,4167.990234,4238.850098,4238.850098,0
2018-06-14,4254.569824,4256.520020,4197.950195,4207.680176,4207.680176,0
2018-06-15,4181.359863,4194.770020,4087.760010,4088.479980,4088.479980,0
2018-06-18,4102.069824,4112.859863,3995.340088,4007.459961,4007.459961,0
2018-06-19,3945.159912,3945.159912,3876.030029,3901.949951,3901.949951,0
2018-06-20,3922.350098,4025.300049,3922.350098,3963.639893,3963.639893,0
2018-06-21,3945.600098,4001.340088,3919.600098,3944.219971,3944.219971,0
2018-06-22,3981.300049,4074.159912,3978.899902,4036.850098,4036.850098,0
2018-06-25,4029.100098,4029.280029,3918.520020,3931.399902,3931.399902,0
2018-06-26,3940.959961,3970.600098,3893.639893,3902.899902,3902.899902,0
2018-06-27,3900.379883,3906.280029,3801.550049,3867.709961,3867.709961,0
2018-06-28,3795.830078,3881.020020,3741.489990,3857.060059,3857.060059,0
2018-06-29,3905.629883,4040.239990,3905.629883,4040.239990,4040.239990,0
2018-07-02,4012.679932,4012.989990,3920.090088,3949.919922,3949.919922,0
2018-07-03,3974.889893,4025.889893,3946.770020,4019.699951,4019.699951,0
2018-07-04,4044.020020,4044.179932,3991.479980,4026.179932,4026.179932,0
2018-07-05,4035.790039,4109.770020,4015.110107,4048.939941,4048.939941,0
2018-07-06,4065.510010,4088.659912,4007.909912,4066.500000,4066.500000,0
2018-07-09,4083.350098,4191.149902,4083.350098,4181.359863,4181.359863,0
2018-07-10,4179.939941,4193.330078,4124.029785,4166.839844,4166.839844,0
2018-07-11,4147.970215,4147.970215,4047.919922,4086.550049,4086.550049,0
2018-07-12,4070.510010,4091.370117,4029.370117,4088.159912,4088.159912,0
2018-07-13,4107.259766,4107.939941,4037.719971,4068.489990,4068.489990,0
2018-07-16,4084.280029,4084.280029,4006.699951,4006.699951,4006.699951,0
2018-07-17,4008.790039,4063.679932,3977.139893,4063.679932,4063.679932,0
2018-07-18,4034.699951,4065.070068,4007.260010,4065.070068,4065.070068,0
2018-07-19,4051.830078,4051.830078,3980.510010,4001.229980,4001.229980,0
2018-07-20,3988.669922,4083.570068,3985.179932,4070.959961,4070.959961,0
2018-07-23,4064.989990,4068.870117,3985.040039,4019.199951,4019.199951,0
2018-07-24,4016.659912,4147.459961,4016.600098,4120.720215,4120.720215,0
2018-07-25,4140.910156,4151.370117,4090.030029,4091.520020,4091.520020,0
2018-07-26,4119.770020,4166.669922,4108.069824,4120.640137,4120.640137,0
2018-07-27,4125.229980,4194.060059,4114.479980,4174.569824,4174.569824,0
2018-07-30,4160.379883,4208.149902,4120.330078,4186.779785,4186.779785,0
2018-07-31,4181.020020,4225.779785,4151.149902,4211.120117,4211.120117,0
2018-08-01,4146.899902,4181.930176,4135.000000,4180.270020,4180.270020,0
2018-08-02,4157.080078,4157.410156,4012.979980,4037.129883,4037.129883,0
2018-08-03,4011.239990,4126.209961,4002.510010,4121.779785,4121.779785,0
2018-08-06,4103.580078,4129.410156,4048.489990,4070.649902,4070.649902,0
2018-08-07,4085.570068,4178.870117,4084.639893,4163.180176,4163.180176,0
2018-08-08,4162.560059,4175.439941,4117.430176,4142.520020,4142.520020,0
2018-08-10,4010.250000,4031.000000,3917.979980,3950.459961,3950.459961,0
2018-08-13,3832.750000,3927.330078,3825.120117,3891.360107,3891.360107,0
2018-08-14,3955.489990,3957.429932,3881.620117,3900.399902,3900.399902,0
2018-08-15,3888.189941,3888.250000,3639.040039,3639.550049,3639.550049,0
2018-08-16,3709.169922,3755.580078,3681.820068,3715.080078,3715.080078,0
2018-08-17,3705.580078,3754.739990,3628.270020,3679.760010,3679.760010,0
2018-08-20,3705.300049,3815.199951,3705.300049,3749.870117,3749.870117,0
2018-08-21,3808.040039,3841.219971,3784.370117,3829.429932,3829.429932,0
2018-08-22,3810.139893,3917.260010,3807.469971,3917.260010,3917.260010,0
2018-08-23,3899.889893,3954.330078,3876.449951,3922.199951,3922.199951,0
2018-08-24,3921.510010,3994.639893,3897.719971,3977.479980,3977.479980,0
2018-08-27,3961.850098,4079.929932,3959.820068,4074.879883,4074.879883,0
2018-08-28,4063.379883,4147.740234,4052.879883,4099.169922,4099.169922,0
2018-08-29,4051.310059,4063.389893,3979.959961,4029.100098,4029.100098,0
2018-08-30,4021.570068,4021.800049,3854.959961,3854.959961,3854.959961,0
2018-08-31,3829.209961,3864.129883,3804.520020,3849.199951,3849.199951,0
2018-09-03,3817.060059,3853.580078,3782.610107,3792.419922,3792.419922,0
2018-09-04,3766.169922,3803.510010,3625.760010,3648.370117,3648.370117,0
2018-09-05,3585.739990,3589.770020,3484.889893,3539.280029,3539.280029,0
2018-09-06,3525.770020,3602.870117,3500.360107,3556.729980,3556.729980,0
2018-09-07,3595.949951,3633.110107,3577.260010,3609.120117,3609.120117,0
2018-09-10,3572.379883,3617.729980,3563.889893,3575.090088,3575.090088,0
2018-09-11,3606.889893,3607.179932,3515.070068,3548.590088,3548.590088,0
2018-09-12,3553.570068,3597.979980,3544.040039,3563.459961,3563.459961,0
2018-09-13,3594.189941,3679.429932,3557.780029,3643.520020,3643.520020,0
2018-09-14,3661.260010,3707.820068,3628.020020,3644.800049,3644.800049,0
2018-09-17,3613.139893,3646.060059,3556.600098,3620.770020,3620.770020,0
2018-09-18,3629.689941,3644.879883,3585.590088,3640.280029,3640.280029,0
2018-09-19,3640.840088,3687.429932,3634.489990,3687.429932,3687.429932,0
2018-09-20,3718.050049,3772.239990,3714.270020,3754.580078,3754.580078,0
2018-09-21,3795.679932,3880.360107,3792.570068,3827.370117,3827.370117,0
2018-09-25,3820.149902,3825.129883,3727.550049,3787.239990,3787.239990,0
2018-09-26,3788.649902,3830.520020,3787.939941,3812.050049,3812.050049,0
2018-09-27,3818.969971,3825.560059,3778.340088,3807.949951,3807.949951,0
2018-09-28,3793.340088,3803.330078,3691.429932,3761.620117,3761.620117,0
2018-10-01,3754.659912,3791.689941,3735.590088,3753.100098,3753.100098,0
2018-10-02,3722.020020,3727.290039,3636.679932,3696.699951,3696.699951,0
2018-10-03,3701.810059,3713.969971,3660.959961,3668.689941,3668.689941,0
2018-10-04,3582.709961,3605.149902,3532.800049,3569.760010,3569.760010,0
2018-10-05,3549.750000,3550.939941,3491.739990,3517.510010,3517.510010,0
2018-10-08,3465.810059,3490.449951,3442.570068,3472.610107,3472.610107,0
2018-10-09,3480.080078,3508.229980,3400.290039,3491.229980,3491.229980,0
2018-10-10,3547.649902,3550.000000,3411.000000,3421.719971,3421.719971,0
2018-10-11,3411.629883,3411.909912,3305.379883,3382.669922,3382.669922,0
2018-10-12,3418.149902,3536.770020,3417.439941,3514.790039,3514.790039,0
2018-10-15,3517.909912,3521.060059,3420.250000,3463.969971,3463.969971,0
2018-10-16,3463.310059,3557.330078,3440.889893,3557.330078,3557.330078,0
2018-10-17,3563.199951,3588.479980,3475.379883,3497.060059,3497.060059,0
2018-10-18,3475.679932,3485.250000,3410.429932,3446.100098,3446.100098,0
2018-10-19,3436.760010,3449.800049,3396.620117,3423.050049,3423.050049,0
2018-10-22,3447.949951,3490.520020,3446.590088,3464.979980,3464.979980,0
2018-10-23,3441.780029,3441.780029,3334.840088,3353.179932,3353.179932,0
2018-10-24,3393.110107,3401.300049,3315.530029,3315.530029,3315.530029,0
2018-10-25,3288.290039,3362.800049,3217.689941,3349.709961,3349.709961,0
2018-10-26,3346.340088,3346.340088,3252.310059,3277.949951,3277.949951,0
2018-10-29,3289.169922,3386.459961,3283.600098,3336.100098,3336.100098,0
2018-10-30,3308.830078,3325.699951,3265.100098,3273.010010,3273.010010,0
2018-10-31,3265.010010,3388.870117,3265.010010,3358.939941,3358.939941,0
2018-11-01,3377.250000,3504.179932,3373.399902,3502.100098,3502.100098,0
2018-11-02,3541.159912,3677.719971,3541.159912,3583.899902,3583.899902,0
2018-11-05,3596.280029,3678.469971,3562.919922,3678.469971,3678.469971,0
2018-11-06,3679.830078,3684.629883,3580.899902,3646.510010,3646.510010,0
2018-11-07,3663.489990,3768.800049,3648.719971,3715.850098,3715.850098,0
2018-11-08,3724.000000,3745.030029,3646.679932,3646.679932,3646.679932,0
2018-11-09,3622.250000,3622.300049,3478.070068,3529.760010,3529.760010,0
2018-11-12,3496.239990,3508.939941,3424.610107,3424.610107,3424.610107,0
2018-11-13,3436.729980,3468.770020,3394.699951,3403.060059,3403.060059,0
2018-11-14,3418.199951,3446.120117,3343.620117,3432.409912,3432.409912,0
2018-11-15,3456.899902,3496.879883,3404.250000,3457.040039,3457.040039,0
2018-11-16,3486.320068,3532.669922,3448.310059,3504.550049,3504.550049,0
2018-11-19,3510.429932,3574.899902,3501.439941,3552.459961,3552.459961,0
2018-11-20,3541.020020,3541.020020,3415.290039,3429.669922,3429.669922,0
2018-11-21,3432.679932,3497.770020,3431.350098,3488.500000,3488.500000,0
2018-11-22,3485.250000,3534.379883,3475.709961,3514.489990,3514.489990,0
2018-11-23,3507.379883,3512.750000,3414.810059,3454.179932,3454.179932,0
2018-11-26,3472.419922,3557.860107,3471.959961,3530.110107,3530.110107,0
2018-11-27,3525.600098,3567.560059,3492.989990,3492.989990,3492.989990,0
2018-11-28,3494.340088,3568.629883,3494.340088,3531.959961,3531.959961,0
2018-11-29,3583.679932,3637.169922,3554.739990,3600.770020,3600.770020,0
2018-11-30,3596.669922,3614.860107,3461.889893,3461.889893,3461.889893,0
2018-12-03,3507.120117,3693.639893,3507.120117,3614.379883,3614.379883,0
2018-12-04,3639.959961,3653.899902,3616.629883,3618.739990,3618.739990,0
2018-12-05,3588.169922,3590.050049,3521.959961,3545.600098,3545.600098,0
2018-12-06,3524.300049,3524.300049,3377.870117,3398.419922,3398.419922,0
2018-12-07,3422.669922,3490.350098,3420.070068,3442.959961,3442.959961,0
2018-12-10,3426.219971,3428.060059,3310.959961,3310.959961,3310.959961,0
2018-12-11,3323.540039,3415.139893,3322.780029,3389.620117,3389.620117,0
2018-12-12,3404.949951,3487.280029,3404.469971,3481.879883,3481.879883,0
2018-12-13,3481.899902,3534.239990,3453.639893,3456.080078,3456.080078,0
2018-12-14,3440.689941,3440.689941,3365.280029,3396.010010,3396.010010,0
2018-12-18,3412.330078,3415.689941,3340.439941,3403.899902,3403.899902,0
2018-12-19,3408.090088,3470.030029,3388.760010,3456.919922,3456.919922,0
2018-12-20,3429.939941,3449.070068,3354.090088,3408.899902,3408.899902,0
2018-12-21,3404.620117,3464.379883,3381.580078,3394.669922,3394.669922,0
2018-12-24,3360.959961,3431.669922,3359.439941,3407.629883,3407.629883,0
2018-12-27,3418.090088,3459.149902,3357.429932,3382.270020,3382.270020,0
2018-12-28,3396.429932,3495.020020,3386.709961,3477.469971,3477.469971,0
2018-12-31,3474.209961,3502.479980,3467.500000,3491.699951,3491.699951,0
2019-01-02,3507.949951,3508.469971,3346.379883,3378.229980,3378.229980,0
2019-01-03,3348.750000,3412.169922,3333.800049,3412.169922,3412.169922,0
2019-01-04,3431.909912,3546.139893,3422.370117,3546.139893,3546.139893,0
2019-01-07,3558.899902,3643.469971,3542.300049,3556.100098,3556.100098,0
2019-01-08,3539.030029,3577.629883,3524.530029,3547.189941,3547.189941,0
2019-01-09,3564.919922,3642.629883,3564.919922,3638.379883,3638.379883,0
2019-01-10,3660.739990,3665.679932,3612.050049,3665.679932,3665.679932,0
2019-01-11,3663.199951,3727.080078,3661.419922,3685.939941,3685.939941,0
2019-01-14,3669.010010,3691.840088,3612.219971,3691.840088,3691.840088,0
2019-01-15,3697.879883,3725.250000,3663.580078,3698.850098,3698.850098,0
2019-01-16,3713.360107,3741.800049,3706.889893,3733.800049,3733.800049,0
2019-01-17,3733.860107,3735.840088,3669.840088,3687.760010,3687.760010,0
2019-01-18,3708.449951,3746.750000,3695.860107,3715.340088,3715.340088,0
2019-01-21,3699.060059,3734.080078,3698.899902,3734.080078,3734.080078,0
2019-01-22,3718.870117,3720.469971,3673.300049,3706.320068,3706.320068,0
2019-01-23,3703.870117,3711.739990,3674.310059,3709.409912,3709.409912,0
2019-01-24,3718.820068,3724.199951,3675.290039,3724.199951,3724.199951,0
2019-01-25,3729.320068,3786.439941,3727.270020,3786.439941,3786.439941,0
2019-01-28,3780.060059,3793.439941,3734.500000,3734.500000,3734.500000,0
2019-01-29,3748.300049,3820.540039,3739.350098,3804.889893,3804.889893,0
2019-01-30,3807.100098,3822.620117,3773.719971,3797.800049,3797.800049,0
2019-01-31,3854.939941,3917.429932,3854.939941,3884.679932,3884.679932,0
2019-02-01,3875.570068,3891.129883,3837.010010,3847.989990,3847.989990,0
2019-02-04,3834.179932,3865.199951,3784.580078,3789.959961,3789.959961,0
2019-02-05,3783.600098,3853.120117,3783.149902,3850.620117,3850.620117,0
2019-02-06,3844.110107,3877.570068,3838.290039,3848.429932,3848.429932,0
2019-02-07,3833.620117,3836.879883,3739.219971,3756.620117,3756.620117,0
2019-02-08,3746.639893,3758.120117,3704.610107,3704.610107,3704.610107,0
2019-02-11,3722.689941,3757.580078,3683.550049,3683.550049,3683.550049,0
2019-02-12,3689.189941,3743.639893,3688.689941,3726.919922,3726.919922,0
2019-02-13,3745.979980,3763.899902,3689.820068,3720.639893,3720.639893,0
2019-02-14,3721.439941,3730.580078,3646.909912,3646.909912,3646.909912,0
2019-02-15,3680.050049,3704.350098,3634.780029,3681.949951,3681.949951,0
2019-02-18,3703.669922,3739.929932,3701.810059,3724.540039,3724.540039,0
2019-02-19,3723.939941,3737.320068,3693.580078,3724.679932,3724.679932,0
2019-02-20,3741.199951,3797.479980,3718.030029,3797.479980,3797.479980,0
2019-02-21,3787.760010,3835.979980,3775.300049,3778.389893,3778.389893,0
2019-02-22,3788.310059,3833.300049,3783.929932,3823.550049,3823.550049,0
2019-02-25,3838.399902,3883.050049,3835.020020,3860.239990,3860.239990,0
